protein1 protein2 combined_score
1336234.JAGN01000001_gene1180 1336234.JAGN01000049_gene1064 836
1336234.JAGN01000001_gene1180 1336234.JAGN01000001_gene1231 206
1336234.JAGN01000001_gene1180 1336234.JAGN01000037_gene602 224
1336234.JAGN01000001_gene1180 1336234.JAGN01000002_gene1051 240
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene793 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000012_gene689 272
1336234.JAGN01000001_gene1181 1336234.JAGN01000030_gene1497 262
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene802 262
1336234.JAGN01000001_gene1181 1336234.JAGN01000010_gene375 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene783 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene813 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000030_gene1509 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000029_gene255 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene801 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene803 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000003_gene1098 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene791 272
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene821 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000029_gene253 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene788 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000012_gene677 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000029_gene241 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000058_gene654 262
1336234.JAGN01000001_gene1181 1336234.JAGN01000022_gene1366 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene798 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000001_gene1211 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene820 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000026_gene298 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene808 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene812 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000005_gene1443 262
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene799 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000058_gene657 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene805 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene794 718
1336234.JAGN01000001_gene1181 1336234.JAGN01000003_gene1125 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene800 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000024_gene704 262
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene792 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene790 272
1336234.JAGN01000001_gene1181 1336234.JAGN01000030_gene1504 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene815 457
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene804 271
1336234.JAGN01000001_gene1181 1336234.JAGN01000021_gene807 271
